date,ticker_leg1,ticker_leg2,value,spread,year,delivery_date,days_to_delivery
2010-06-22,ttf_baseload_q3_2011,ttf_baseload_q4_2011,-2.6599998474122017,ttf_baseload_q3_2011-ttf_baseload_q4_2011,2011,2011-07-01,374
2017-06-22,ttf_baseload_q3_2018,ttf_baseload_q4_2018,-1.362,ttf_baseload_q3_2018-ttf_baseload_q4_2018,2018,2018-07-01,374
2012-06-22,ttf_baseload_q3_2013,ttf_baseload_q4_2013,-1.7250000000000014,ttf_baseload_q3_2013-ttf_baseload_q4_2013,2013,2013-07-01,374
2016-06-22,ttf_baseload_q3_2017,ttf_baseload_q4_2017,-1.2125000000000021,ttf_baseload_q3_2017-ttf_baseload_q4_2017,2017,2017-07-01,374
2011-06-23,ttf_baseload_q3_2012,ttf_baseload_q4_2012,-1.8470001220702983,ttf_baseload_q3_2012-ttf_baseload_q4_2012,2012,2012-07-01,374
2013-06-22,ttf_baseload_q3_2014,ttf_baseload_q4_2014,-1.0799999237060014,ttf_baseload_q3_2014-ttf_baseload_q4_2014,2014,2014-07-01,374
2015-06-23,ttf_baseload_q3_2016,ttf_baseload_q4_2016,-1.5749999999999993,ttf_baseload_q3_2016-ttf_baseload_q4_2016,2016,2016-07-01,374
2014-06-22,ttf_baseload_q3_2015,ttf_baseload_q4_2015,-1.9459991455078018,ttf_baseload_q3_2015-ttf_baseload_q4_2015,2015,2015-07-01,374
2018-06-22,ttf_baseload_q3_2019,ttf_baseload_q4_2019,-1.3999999999999986,ttf_baseload_q3_2019-ttf_baseload_q4_2019,2019,2019-07-01,374
2012-06-23,ttf_baseload_q3_2013,ttf_baseload_q4_2013,-1.8269996643066015,ttf_baseload_q3_2013-ttf_baseload_q4_2013,2013,2013-07-01,373
2019-06-24,ttf_baseload_q3_2020,ttf_baseload_q4_2020,-1.8999999999999986,ttf_baseload_q3_2020-ttf_baseload_q4_2020,2020,2020-07-01,373
2015-06-24,ttf_baseload_q3_2016,ttf_baseload_q4_2016,-1.6000000000000014,ttf_baseload_q3_2016-ttf_baseload_q4_2016,2016,2016-07-01,373
2014-06-23,ttf_baseload_q3_2015,ttf_baseload_q4_2015,-1.6624999999999979,ttf_baseload_q3_2015-ttf_baseload_q4_2015,2015,2015-07-01,373
2010-06-23,ttf_baseload_q3_2011,ttf_baseload_q4_2011,-2.7399997711181,ttf_baseload_q3_2011-ttf_baseload_q4_2011,2011,2011-07-01,373
2018-06-23,ttf_baseload_q3_2019,ttf_baseload_q4_2019,-1.4229984283446981,ttf_baseload_q3_2019-ttf_baseload_q4_2019,2019,2019-07-01,373
2016-06-23,ttf_baseload_q3_2017,ttf_baseload_q4_2017,-1.0625,ttf_baseload_q3_2017-ttf_baseload_q4_2017,2017,2017-07-01,373
2013-06-23,ttf_baseload_q3_2014,ttf_baseload_q4_2014,-1.0799999237060014,ttf_baseload_q3_2014-ttf_baseload_q4_2014,2014,2014-07-01,373
2011-06-24,ttf_baseload_q3_2012,ttf_baseload_q4_2012,-1.886999130249098,ttf_baseload_q3_2012-ttf_baseload_q4_2012,2012,2012-07-01,373
2017-06-23,ttf_baseload_q3_2018,ttf_baseload_q4_2018,-1.4000000000000004,ttf_baseload_q3_2018-ttf_baseload_q4_2018,2018,2018-07-01,373
2014-06-24,ttf_baseload_q3_2015,ttf_baseload_q4_2015,-1.75,ttf_baseload_q3_2015-ttf_baseload_q4_2015,2015,2015-07-01,372
2015-06-25,ttf_baseload_q3_2016,ttf_baseload_q4_2016,-1.6124999999999972,ttf_baseload_q3_2016-ttf_baseload_q4_2016,2016,2016-07-01,372
2018-06-24,ttf_baseload_q3_2019,ttf_baseload_q4_2019,-1.4229984283446981,ttf_baseload_q3_2019-ttf_baseload_q4_2019,2019,2019-07-01,372
2012-06-24,ttf_baseload_q3_2013,ttf_baseload_q4_2013,-1.8269996643066015,ttf_baseload_q3_2013-ttf_baseload_q4_2013,2013,2013-07-01,372
2011-06-25,ttf_baseload_q3_2012,ttf_baseload_q4_2012,-1.886999130249098,ttf_baseload_q3_2012-ttf_baseload_q4_2012,2012,2012-07-01,372
2010-06-24,ttf_baseload_q3_2011,ttf_baseload_q4_2011,-2.6399993896483984,ttf_baseload_q3_2011-ttf_baseload_q4_2011,2011,2011-07-01,372
2017-06-24,ttf_baseload_q3_2018,ttf_baseload_q4_2018,-1.319000244140602,ttf_baseload_q3_2018-ttf_baseload_q4_2018,2018,2018-07-01,372
2016-06-24,ttf_baseload_q3_2017,ttf_baseload_q4_2017,-1.0999999999999979,ttf_baseload_q3_2017-ttf_baseload_q4_2017,2017,2017-07-01,372
2019-06-25,ttf_baseload_q3_2020,ttf_baseload_q4_2020,-1.911999999999999,ttf_baseload_q3_2020-ttf_baseload_q4_2020,2020,2020-07-01,372
2013-06-24,ttf_baseload_q3_2014,ttf_baseload_q4_2014,-1.3500000000000014,ttf_baseload_q3_2014-ttf_baseload_q4_2014,2014,2014-07-01,372
2013-06-25,ttf_baseload_q3_2014,ttf_baseload_q4_2014,-1.3125,ttf_baseload_q3_2014-ttf_baseload_q4_2014,2014,2014-07-01,371
2016-06-25,ttf_baseload_q3_2017,ttf_baseload_q4_2017,-1.2030010223388992,ttf_baseload_q3_2017-ttf_baseload_q4_2017,2017,2017-07-01,371
2017-06-25,ttf_baseload_q3_2018,ttf_baseload_q4_2018,-1.319000244140602,ttf_baseload_q3_2018-ttf_baseload_q4_2018,2018,2018-07-01,371
2015-06-26,ttf_baseload_q3_2016,ttf_baseload_q4_2016,-1.5750000000000028,ttf_baseload_q3_2016-ttf_baseload_q4_2016,2016,2016-07-01,371
2018-06-25,ttf_baseload_q3_2019,ttf_baseload_q4_2019,-1.338000000000001,ttf_baseload_q3_2019-ttf_baseload_q4_2019,2019,2019-07-01,371
2012-06-25,ttf_baseload_q3_2013,ttf_baseload_q4_2013,-1.75,ttf_baseload_q3_2013-ttf_baseload_q4_2013,2013,2013-07-01,371
2014-06-25,ttf_baseload_q3_2015,ttf_baseload_q4_2015,-1.8000000000000007,ttf_baseload_q3_2015-ttf_baseload_q4_2015,2015,2015-07-01,371
2011-06-26,ttf_baseload_q3_2012,ttf_baseload_q4_2012,-1.886999130249098,ttf_baseload_q3_2012-ttf_baseload_q4_2012,2012,2012-07-01,371
2010-06-25,ttf_baseload_q3_2011,ttf_baseload_q4_2011,-2.870000839233402,ttf_baseload_q3_2011-ttf_baseload_q4_2011,2011,2011-07-01,371
2019-06-26,ttf_baseload_q3_2020,ttf_baseload_q4_2020,-1.9750000000000014,ttf_baseload_q3_2020-ttf_baseload_q4_2020,2020,2020-07-01,371
2018-06-26,ttf_baseload_q3_2019,ttf_baseload_q4_2019,-1.375,ttf_baseload_q3_2019-ttf_baseload_q4_2019,2019,2019-07-01,370
2011-06-27,ttf_baseload_q3_2012,ttf_baseload_q4_2012,-1.8699989318846981,ttf_baseload_q3_2012-ttf_baseload_q4_2012,2012,2012-07-01,370
2016-06-26,ttf_baseload_q3_2017,ttf_baseload_q4_2017,-1.2030010223388992,ttf_baseload_q3_2017-ttf_baseload_q4_2017,2017,2017-07-01,370
2015-06-27,ttf_baseload_q3_2016,ttf_baseload_q4_2016,-1.6860008239746023,ttf_baseload_q3_2016-ttf_baseload_q4_2016,2016,2016-07-01,370
2012-06-26,ttf_baseload_q3_2013,ttf_baseload_q4_2013,-1.7624999999999993,ttf_baseload_q3_2013-ttf_baseload_q4_2013,2013,2013-07-01,370
2014-06-26,ttf_baseload_q3_2015,ttf_baseload_q4_2015,-1.7750000000000021,ttf_baseload_q3_2015-ttf_baseload_q4_2015,2015,2015-07-01,370
2017-06-26,ttf_baseload_q3_2018,ttf_baseload_q4_2018,-1.362,ttf_baseload_q3_2018-ttf_baseload_q4_2018,2018,2018-07-01,370
2013-06-26,ttf_baseload_q3_2014,ttf_baseload_q4_2014,-1.3125,ttf_baseload_q3_2014-ttf_baseload_q4_2014,2014,2014-07-01,370
2010-06-26,ttf_baseload_q3_2011,ttf_baseload_q4_2011,-2.870000839233402,ttf_baseload_q3_2011-ttf_baseload_q4_2011,2011,2011-07-01,370
2019-06-27,ttf_baseload_q3_2020,ttf_baseload_q4_2020,-2.0500000000000007,ttf_baseload_q3_2020-ttf_baseload_q4_2020,2020,2020-07-01,370
2014-06-27,ttf_baseload_q3_2015,ttf_baseload_q4_2015,-1.8874999999999993,ttf_baseload_q3_2015-ttf_baseload_q4_2015,2015,2015-07-01,369
2015-06-28,ttf_baseload_q3_2016,ttf_baseload_q4_2016,-1.6860008239746023,ttf_baseload_q3_2016-ttf_baseload_q4_2016,2016,2016-07-01,369
2018-06-27,ttf_baseload_q3_2019,ttf_baseload_q4_2019,-1.3250000000000028,ttf_baseload_q3_2019-ttf_baseload_q4_2019,2019,2019-07-01,369
2013-06-27,ttf_baseload_q3_2014,ttf_baseload_q4_2014,-1.1500000000000021,ttf_baseload_q3_2014-ttf_baseload_q4_2014,2014,2014-07-01,369
2011-06-28,ttf_baseload_q3_2012,ttf_baseload_q4_2012,-1.8569984436035014,ttf_baseload_q3_2012-ttf_baseload_q4_2012,2012,2012-07-01,369
2017-06-27,ttf_baseload_q3_2018,ttf_baseload_q4_2018,-1.362,ttf_baseload_q3_2018-ttf_baseload_q4_2018,2018,2018-07-01,369
2010-06-27,ttf_baseload_q3_2011,ttf_baseload_q4_2011,-2.870000839233402,ttf_baseload_q3_2011-ttf_baseload_q4_2011,2011,2011-07-01,369
2012-06-27,ttf_baseload_q3_2013,ttf_baseload_q4_2013,-1.8000000000000007,ttf_baseload_q3_2013-ttf_baseload_q4_2013,2013,2013-07-01,369
2016-06-27,ttf_baseload_q3_2017,ttf_baseload_q4_2017,-1.1250000000000018,ttf_baseload_q3_2017-ttf_baseload_q4_2017,2017,2017-07-01,369
2019-06-28,ttf_baseload_q3_2020,ttf_baseload_q4_2020,-2.0749999999999993,ttf_baseload_q3_2020-ttf_baseload_q4_2020,2020,2020-07-01,369
2018-06-28,ttf_baseload_q3_2019,ttf_baseload_q4_2019,-1.3500000000000014,ttf_baseload_q3_2019-ttf_baseload_q4_2019,2019,2019-07-01,368
2010-06-28,ttf_baseload_q3_2011,ttf_baseload_q4_2011,-3.2199993133544993,ttf_baseload_q3_2011-ttf_baseload_q4_2011,2011,2011-07-01,368
2017-06-28,ttf_baseload_q3_2018,ttf_baseload_q4_2018,-1.3500000000000014,ttf_baseload_q3_2018-ttf_baseload_q4_2018,2018,2018-07-01,368
2014-06-28,ttf_baseload_q3_2015,ttf_baseload_q4_2015,-1.9709987640381001,ttf_baseload_q3_2015-ttf_baseload_q4_2015,2015,2015-07-01,368
2015-06-29,ttf_baseload_q3_2016,ttf_baseload_q4_2016,-1.5999999999999979,ttf_baseload_q3_2016-ttf_baseload_q4_2016,2016,2016-07-01,368
2013-06-28,ttf_baseload_q3_2014,ttf_baseload_q4_2014,-1.1999999999999993,ttf_baseload_q3_2014-ttf_baseload_q4_2014,2014,2014-07-01,368
2012-06-28,ttf_baseload_q3_2013,ttf_baseload_q4_2013,-1.8499999999999979,ttf_baseload_q3_2013-ttf_baseload_q4_2013,2013,2013-07-01,368
2016-06-28,ttf_baseload_q3_2017,ttf_baseload_q4_2017,-1.112499999999999,ttf_baseload_q3_2017-ttf_baseload_q4_2017,2017,2017-07-01,368
2011-06-29,ttf_baseload_q3_2012,ttf_baseload_q4_2012,-1.9769992828369993,ttf_baseload_q3_2012-ttf_baseload_q4_2012,2012,2012-07-01,368
2016-06-29,ttf_baseload_q3_2017,ttf_baseload_q4_2017,-1.125,ttf_baseload_q3_2017-ttf_baseload_q4_2017,2017,2017-07-01,367
2014-06-29,ttf_baseload_q3_2015,ttf_baseload_q4_2015,-1.9709987640381001,ttf_baseload_q3_2015-ttf_baseload_q4_2015,2015,2015-07-01,367
2011-06-30,ttf_baseload_q3_2012,ttf_baseload_q4_2012,-1.9770011901855007,ttf_baseload_q3_2012-ttf_baseload_q4_2012,2012,2012-07-01,367
2010-06-29,ttf_baseload_q3_2011,ttf_baseload_q4_2011,-3.4400005340575994,ttf_baseload_q3_2011-ttf_baseload_q4_2011,2011,2011-07-01,367
2015-06-30,ttf_baseload_q3_2016,ttf_baseload_q4_2016,-1.625,ttf_baseload_q3_2016-ttf_baseload_q4_2016,2016,2016-07-01,367
2013-06-29,ttf_baseload_q3_2014,ttf_baseload_q4_2014,-1.153999328613299,ttf_baseload_q3_2014-ttf_baseload_q4_2014,2014,2014-07-01,367
2018-06-29,ttf_baseload_q3_2019,ttf_baseload_q4_2019,-1.3499999999999979,ttf_baseload_q3_2019-ttf_baseload_q4_2019,2019,2019-07-01,367
2012-06-29,ttf_baseload_q3_2013,ttf_baseload_q4_2013,-1.7750000000000021,ttf_baseload_q3_2013-ttf_baseload_q4_2013,2013,2013-07-01,367
2017-06-29,ttf_baseload_q3_2018,ttf_baseload_q4_2018,-1.4000000000000021,ttf_baseload_q3_2018-ttf_baseload_q4_2018,2018,2018-07-01,367
2014-06-30,ttf_baseload_q3_2015,ttf_baseload_q4_2015,-1.9000000000000021,ttf_baseload_q3_2015-ttf_baseload_q4_2015,2015,2015-07-01,366
2019-07-01,ttf_baseload_q3_2020,ttf_baseload_q4_2020,-2.1119999999999983,ttf_baseload_q3_2020-ttf_baseload_q4_2020,2020,2020-07-01,366
2017-06-30,ttf_baseload_q3_2018,ttf_baseload_q4_2018,-1.4130000000000003,ttf_baseload_q3_2018-ttf_baseload_q4_2018,2018,2018-07-01,366
2018-06-30,ttf_baseload_q3_2019,ttf_baseload_q4_2019,-1.3389987945556996,ttf_baseload_q3_2019-ttf_baseload_q4_2019,2019,2019-07-01,366
2016-06-30,ttf_baseload_q3_2017,ttf_baseload_q4_2017,-1.0999999999999996,ttf_baseload_q3_2017-ttf_baseload_q4_2017,2017,2017-07-01,366
2012-06-30,ttf_baseload_q3_2013,ttf_baseload_q4_2013,-1.906000137329098,ttf_baseload_q3_2013-ttf_baseload_q4_2013,2013,2013-07-01,366
2011-07-01,ttf_baseload_q3_2012,ttf_baseload_q4_2012,-1.9069995880125994,ttf_baseload_q3_2012-ttf_baseload_q4_2012,2012,2012-07-01,366
2010-06-30,ttf_baseload_q3_2011,ttf_baseload_q4_2011,-3.0699996948241974,ttf_baseload_q3_2011-ttf_baseload_q4_2011,2011,2011-07-01,366
2015-07-01,ttf_baseload_q3_2016,ttf_baseload_q4_2016,-1.6000000000000014,ttf_baseload_q3_2016-ttf_baseload_q4_2016,2016,2016-07-01,366
2013-06-30,ttf_baseload_q3_2014,ttf_baseload_q4_2014,-1.153999328613299,ttf_baseload_q3_2014-ttf_baseload_q4_2014,2014,2014-07-01,366
2017-07-01,ttf_baseload_q3_2018,ttf_baseload_q4_2018,-1.3360004425049006,ttf_baseload_q3_2018-ttf_baseload_q4_2018,2018,2018-07-01,365
2014-07-01,ttf_baseload_q3_2015,ttf_baseload_q4_2015,-2.025000000000002,ttf_baseload_q3_2015-ttf_baseload_q4_2015,2015,2015-07-01,365
2016-07-01,ttf_baseload_q3_2017,ttf_baseload_q4_2017,-1.112499999999999,ttf_baseload_q3_2017-ttf_baseload_q4_2017,2017,2017-07-01,365
2012-07-01,ttf_baseload_q3_2013,ttf_baseload_q4_2013,-1.906000137329098,ttf_baseload_q3_2013-ttf_baseload_q4_2013,2013,2013-07-01,365
2010-07-01,ttf_baseload_q3_2011,ttf_baseload_q4_2011,-2.8199996948241974,ttf_baseload_q3_2011-ttf_baseload_q4_2011,2011,2011-07-01,365
2013-07-01,ttf_baseload_q3_2014,ttf_baseload_q4_2014,-1.2250000000000014,ttf_baseload_q3_2014-ttf_baseload_q4_2014,2014,2014-07-01,365
2019-07-02,ttf_baseload_q3_2020,ttf_baseload_q4_2020,-2.125,ttf_baseload_q3_2020-ttf_baseload_q4_2020,2020,2020-07-01,365
2018-07-01,ttf_baseload_q3_2019,ttf_baseload_q4_2019,-1.3389987945556996,ttf_baseload_q3_2019-ttf_baseload_q4_2019,2019,2019-07-01,365
2015-07-02,ttf_baseload_q3_2016,ttf_baseload_q4_2016,-1.5,ttf_baseload_q3_2016-ttf_baseload_q4_2016,2016,2016-07-01,365
2011-07-02,ttf_baseload_q3_2012,ttf_baseload_q4_2012,-1.9069995880125994,ttf_baseload_q3_2012-ttf_baseload_q4_2012,2012,2012-07-01,365
2013-07-02,ttf_baseload_q3_2014,ttf_baseload_q4_2014,-1.2375000000000007,ttf_baseload_q3_2014-ttf_baseload_q4_2014,2014,2014-07-01,364
2015-07-03,ttf_baseload_q3_2016,ttf_baseload_q4_2016,-1.5125000000000028,ttf_baseload_q3_2016-ttf_baseload_q4_2016,2016,2016-07-01,364
2010-07-02,ttf_baseload_q3_2011,ttf_baseload_q4_2011,-2.5799999237060014,ttf_baseload_q3_2011-ttf_baseload_q4_2011,2011,2011-07-01,364
2014-07-02,ttf_baseload_q3_2015,ttf_baseload_q4_2015,-1.9874999999999972,ttf_baseload_q3_2015-ttf_baseload_q4_2015,2015,2015-07-01,364
2011-07-03,ttf_baseload_q3_2012,ttf_baseload_q4_2012,-1.9069995880125994,ttf_baseload_q3_2012-ttf_baseload_q4_2012,2012,2012-07-01,364
2012-07-02,ttf_baseload_q3_2013,ttf_baseload_q4_2013,-1.875,ttf_baseload_q3_2013-ttf_baseload_q4_2013,2013,2013-07-01,364
2017-07-02,ttf_baseload_q3_2018,ttf_baseload_q4_2018,-1.3360004425049006,ttf_baseload_q3_2018-ttf_baseload_q4_2018,2018,2018-07-01,364
2019-07-03,ttf_baseload_q3_2020,ttf_baseload_q4_2020,-2.1129999999999995,ttf_baseload_q3_2020-ttf_baseload_q4_2020,2020,2020-07-01,364
2016-07-02,ttf_baseload_q3_2017,ttf_baseload_q4_2017,-1.1459999084473012,ttf_baseload_q3_2017-ttf_baseload_q4_2017,2017,2017-07-01,364
2018-07-02,ttf_baseload_q3_2019,ttf_baseload_q4_2019,-1.3879999999999981,ttf_baseload_q3_2019-ttf_baseload_q4_2019,2019,2019-07-01,364
2019-07-04,ttf_baseload_q3_2020,ttf_baseload_q4_2020,-2.1499999999999986,ttf_baseload_q3_2020-ttf_baseload_q4_2020,2020,2020-07-01,363
2016-07-03,ttf_baseload_q3_2017,ttf_baseload_q4_2017,-1.1459999084473012,ttf_baseload_q3_2017-ttf_baseload_q4_2017,2017,2017-07-01,363
2015-07-04,ttf_baseload_q3_2016,ttf_baseload_q4_2016,-1.5809993743895987,ttf_baseload_q3_2016-ttf_baseload_q4_2016,2016,2016-07-01,363
2014-07-03,ttf_baseload_q3_2015,ttf_baseload_q4_2015,-2.0375000000000014,ttf_baseload_q3_2015-ttf_baseload_q4_2015,2015,2015-07-01,363
2018-07-03,ttf_baseload_q3_2019,ttf_baseload_q4_2019,-1.4130000000000003,ttf_baseload_q3_2019-ttf_baseload_q4_2019,2019,2019-07-01,363
2013-07-03,ttf_baseload_q3_2014,ttf_baseload_q4_2014,-1.2250000000000014,ttf_baseload_q3_2014-ttf_baseload_q4_2014,2014,2014-07-01,363
2017-07-03,ttf_baseload_q3_2018,ttf_baseload_q4_2018,-1.3629999999999995,ttf_baseload_q3_2018-ttf_baseload_q4_2018,2018,2018-07-01,363
2012-07-03,ttf_baseload_q3_2013,ttf_baseload_q4_2013,-1.75,ttf_baseload_q3_2013-ttf_baseload_q4_2013,2013,2013-07-01,363
2011-07-04,ttf_baseload_q3_2012,ttf_baseload_q4_2012,-1.8600006103516016,ttf_baseload_q3_2012-ttf_baseload_q4_2012,2012,2012-07-01,363
2010-07-03,ttf_baseload_q3_2011,ttf_baseload_q4_2011,-2.5799999237060014,ttf_baseload_q3_2011-ttf_baseload_q4_2011,2011,2011-07-01,363
2014-07-04,ttf_baseload_q3_2015,ttf_baseload_q4_2015,-2.0625,ttf_baseload_q3_2015-ttf_baseload_q4_2015,2015,2015-07-01,362
2018-07-04,ttf_baseload_q3_2019,ttf_baseload_q4_2019,-1.3870000000000005,ttf_baseload_q3_2019-ttf_baseload_q4_2019,2019,2019-07-01,362
2017-07-04,ttf_baseload_q3_2018,ttf_baseload_q4_2018,-1.4120000000000008,ttf_baseload_q3_2018-ttf_baseload_q4_2018,2018,2018-07-01,362
2011-07-05,ttf_baseload_q3_2012,ttf_baseload_q4_2012,-1.8899993896485014,ttf_baseload_q3_2012-ttf_baseload_q4_2012,2012,2012-07-01,362
2015-07-05,ttf_baseload_q3_2016,ttf_baseload_q4_2016,-1.5809993743895987,ttf_baseload_q3_2016-ttf_baseload_q4_2016,2016,2016-07-01,362
2019-07-05,ttf_baseload_q3_2020,ttf_baseload_q4_2020,-2.1499999999999986,ttf_baseload_q3_2020-ttf_baseload_q4_2020,2020,2020-07-01,362
2013-07-04,ttf_baseload_q3_2014,ttf_baseload_q4_2014,-1.2249999999999979,ttf_baseload_q3_2014-ttf_baseload_q4_2014,2014,2014-07-01,362
2010-07-04,ttf_baseload_q3_2011,ttf_baseload_q4_2011,-2.5799999237060014,ttf_baseload_q3_2011-ttf_baseload_q4_2011,2011,2011-07-01,362
2012-07-04,ttf_baseload_q3_2013,ttf_baseload_q4_2013,-2.0500000000000007,ttf_baseload_q3_2013-ttf_baseload_q4_2013,2013,2013-07-01,362
2016-07-04,ttf_baseload_q3_2017,ttf_baseload_q4_2017,-1.1875,ttf_baseload_q3_2017-ttf_baseload_q4_2017,2017,2017-07-01,362
2013-07-05,ttf_baseload_q3_2014,ttf_baseload_q4_2014,-1.2750000000000021,ttf_baseload_q3_2014-ttf_baseload_q4_2014,2014,2014-07-01,361
2010-07-05,ttf_baseload_q3_2011,ttf_baseload_q4_2011,-2.3099994659424006,ttf_baseload_q3_2011-ttf_baseload_q4_2011,2011,2011-07-01,361
2015-07-06,ttf_baseload_q3_2016,ttf_baseload_q4_2016,-1.5625,ttf_baseload_q3_2016-ttf_baseload_q4_2016,2016,2016-07-01,361
2011-07-06,ttf_baseload_q3_2012,ttf_baseload_q4_2012,-1.8700008392333984,ttf_baseload_q3_2012-ttf_baseload_q4_2012,2012,2012-07-01,361
2012-07-05,ttf_baseload_q3_2013,ttf_baseload_q4_2013,-1.8000000000000007,ttf_baseload_q3_2013-ttf_baseload_q4_2013,2013,2013-07-01,361
2016-07-05,ttf_baseload_q3_2017,ttf_baseload_q4_2017,-1.1874999999999982,ttf_baseload_q3_2017-ttf_baseload_q4_2017,2017,2017-07-01,361
2018-07-05,ttf_baseload_q3_2019,ttf_baseload_q4_2019,-1.4250000000000007,ttf_baseload_q3_2019-ttf_baseload_q4_2019,2019,2019-07-01,361
2014-07-05,ttf_baseload_q3_2015,ttf_baseload_q4_2015,-2.0979995727539027,ttf_baseload_q3_2015-ttf_baseload_q4_2015,2015,2015-07-01,361
2017-07-05,ttf_baseload_q3_2018,ttf_baseload_q4_2018,-1.362,ttf_baseload_q3_2018-ttf_baseload_q4_2018,2018,2018-07-01,361
2013-07-06,ttf_baseload_q3_2014,ttf_baseload_q4_2014,-1.2000007629393998,ttf_baseload_q3_2014-ttf_baseload_q4_2014,2014,2014-07-01,360
2011-07-07,ttf_baseload_q3_2012,ttf_baseload_q4_2012,-1.949998855590799,ttf_baseload_q3_2012-ttf_baseload_q4_2012,2012,2012-07-01,360
2014-07-06,ttf_baseload_q3_2015,ttf_baseload_q4_2015,-2.0979995727539027,ttf_baseload_q3_2015-ttf_baseload_q4_2015,2015,2015-07-01,360
2010-07-06,ttf_baseload_q3_2011,ttf_baseload_q4_2011,-2.170000076293899,ttf_baseload_q3_2011-ttf_baseload_q4_2011,2011,2011-07-01,360
2017-07-06,ttf_baseload_q3_2018,ttf_baseload_q4_2018,-1.3620000000000019,ttf_baseload_q3_2018-ttf_baseload_q4_2018,2018,2018-07-01,360
2018-07-06,ttf_baseload_q3_2019,ttf_baseload_q4_2019,-1.363000000000003,ttf_baseload_q3_2019-ttf_baseload_q4_2019,2019,2019-07-01,360
2012-07-06,ttf_baseload_q3_2013,ttf_baseload_q4_2013,-1.8999999999999986,ttf_baseload_q3_2013-ttf_baseload_q4_2013,2013,2013-07-01,360
2016-07-06,ttf_baseload_q3_2017,ttf_baseload_q4_2017,-1.2624999999999993,ttf_baseload_q3_2017-ttf_baseload_q4_2017,2017,2017-07-01,360
2015-07-07,ttf_baseload_q3_2016,ttf_baseload_q4_2016,-1.5250000000000021,ttf_baseload_q3_2016-ttf_baseload_q4_2016,2016,2016-07-01,360
2017-07-07,ttf_baseload_q3_2018,ttf_baseload_q4_2018,-1.3499999999999996,ttf_baseload_q3_2018-ttf_baseload_q4_2018,2018,2018-07-01,359
2011-07-08,ttf_baseload_q3_2012,ttf_baseload_q4_2012,-2.0100002288819,ttf_baseload_q3_2012-ttf_baseload_q4_2012,2012,2012-07-01,359
2010-07-07,ttf_baseload_q3_2011,ttf_baseload_q4_2011,-1.9799995422362997,ttf_baseload_q3_2011-ttf_baseload_q4_2011,2011,2011-07-01,359
2013-07-07,ttf_baseload_q3_2014,ttf_baseload_q4_2014,-1.2000007629393998,ttf_baseload_q3_2014-ttf_baseload_q4_2014,2014,2014-07-01,359
2015-07-08,ttf_baseload_q3_2016,ttf_baseload_q4_2016,-1.4249999999999972,ttf_baseload_q3_2016-ttf_baseload_q4_2016,2016,2016-07-01,359
2016-07-07,ttf_baseload_q3_2017,ttf_baseload_q4_2017,-1.2750000000000021,ttf_baseload_q3_2017-ttf_baseload_q4_2017,2017,2017-07-01,359
2019-07-08,ttf_baseload_q3_2020,ttf_baseload_q4_2020,-2.1129999999999995,ttf_baseload_q3_2020-ttf_baseload_q4_2020,2020,2020-07-01,359
2018-07-07,ttf_baseload_q3_2019,ttf_baseload_q4_2019,-1.4249992370605007,ttf_baseload_q3_2019-ttf_baseload_q4_2019,2019,2019-07-01,359
2012-07-07,ttf_baseload_q3_2013,ttf_baseload_q4_2013,-1.8870010375976989,ttf_baseload_q3_2013-ttf_baseload_q4_2013,2013,2013-07-01,359
2014-07-07,ttf_baseload_q3_2015,ttf_baseload_q4_2015,-2.2375000000000007,ttf_baseload_q3_2015-ttf_baseload_q4_2015,2015,2015-07-01,359
2010-07-08,ttf_baseload_q3_2011,ttf_baseload_q4_2011,-1.8699989318848012,ttf_baseload_q3_2011-ttf_baseload_q4_2011,2011,2011-07-01,358
2012-07-08,ttf_baseload_q3_2013,ttf_baseload_q4_2013,-1.8870010375976989,ttf_baseload_q3_2013-ttf_baseload_q4_2013,2013,2013-07-01,358
2017-07-08,ttf_baseload_q3_2018,ttf_baseload_q4_2018,-1.3460006713866992,ttf_baseload_q3_2018-ttf_baseload_q4_2018,2018,2018-07-01,358
2011-07-09,ttf_baseload_q3_2012,ttf_baseload_q4_2012,-2.0100002288819,ttf_baseload_q3_2012-ttf_baseload_q4_2012,2012,2012-07-01,358
2019-07-09,ttf_baseload_q3_2020,ttf_baseload_q4_2020,-2.0749999999999993,ttf_baseload_q3_2020-ttf_baseload_q4_2020,2020,2020-07-01,358
2014-07-08,ttf_baseload_q3_2015,ttf_baseload_q4_2015,-2.1499999999999986,ttf_baseload_q3_2015-ttf_baseload_q4_2015,2015,2015-07-01,358
2016-07-08,ttf_baseload_q3_2017,ttf_baseload_q4_2017,-1.3125,ttf_baseload_q3_2017-ttf_baseload_q4_2017,2017,2017-07-01,358
2015-07-09,ttf_baseload_q3_2016,ttf_baseload_q4_2016,-1.3875000000000028,ttf_baseload_q3_2016-ttf_baseload_q4_2016,2016,2016-07-01,358
2018-07-08,ttf_baseload_q3_2019,ttf_baseload_q4_2019,-1.4249992370605007,ttf_baseload_q3_2019-ttf_baseload_q4_2019,2019,2019-07-01,358
2013-07-08,ttf_baseload_q3_2014,ttf_baseload_q4_2014,-1.25,ttf_baseload_q3_2014-ttf_baseload_q4_2014,2014,2014-07-01,358
